UnitID,"10 Year Mean Earnings (0-30,000)","6 Year Mean Earnings (0-30,000)","6 Year Median Earnings (0-30,000)","8 Year Median Earnings (0-30,000)","10 Year Median Earnings (0-30,000)","Median Student Loan Debt (0-30,000)","Number of Students in the Median Debt, Low-Income (0-30,000) Student Cohort",year (year)
375939,22500,19000,25316,25554,26577,NA,34,latest
375966,NA,38400,46566,54506,50967,NA,54,latest
375984,17600,15400,18449,20211,20194,6222,1304,latest
376224,22300,18400,17179,18659,19649,3668,265,latest
376242,NA,NA,19126,23872,22833,NA,NA,latest
376288,NA,NA,17325,14305,16735,NA,NA,latest
376330,NA,NA,13675,16160,15501,NA,NA,latest
376385,20200,16600,16037,18451,19283,NA,NA,latest
376446,19000,21300,22085,18039,26330,2333,53,latest
376631,NA,NA,16646,15497,NA,NA,16,latest
376677,NA,NA,19246,23171,27031,4449,85,latest
376695,NA,NA,21497,19402,34215,NA,NA,latest
377111,26500,22200,22897,26113,27067,9500,6102,latest
377193,NA,NA,NA,15315,23371,4460,132,latest
377218,NA,NA,52479,49535,54046,9500,66,latest
377272,NA,NA,15762,17526,18593,NA,NA,latest
377281,NA,NA,16345,20707,19471,4200,101,latest
377315,NA,NA,18954,17079,21108,6078,185,latest
377449,22900,16600,21682,21068,21850,10040,1210,latest
377458,22900,16600,21682,21068,21850,10040,1210,latest
377485,NA,NA,NA,NA,NA,NA,NA,latest
377546,NA,NA,28394,27233,29658,NA,19,latest
377555,74900,50000,56966,64377,70374,12184,3628,latest
377564,74900,50000,56966,64377,70374,12184,3628,latest
377643,NA,NA,15210,18803,16900,NA,NA,latest
377652,20000,NA,20806,20070,NA,7252,155,latest
377661,NA,NA,23247,22206,26087,9349,822,latest
377722,28000,21900,22172,23326,27044,6360,400,latest
377759,NA,NA,33676,30962,30955,9500,54,latest
378105,29900,23200,33660,36193,35551,6911,205,latest
378576,NA,NA,20238,22195,37109,9500,297,latest
378886,NA,NA,18596,19416,23458,6333,520,latest
378956,40700,39400,48497,47297,57618,21858,452,latest
379621,NA,NA,36371,NA,43737,NA,48,latest
379746,28200,23500,26535,27790,29507,9499,5275,latest
379782,37200,39000,44094,47076,48379,9394,254,latest
380067,21100,18000,16119,16787,17507,NA,NA,latest
380359,NA,NA,23951,22923,29474,NA,NA,latest
380368,28700,23100,29900,32720,33006,10500,286,latest
380377,NA,NA,21077,25587,28128,NA,NA,latest
380438,24200,26800,29760,31927,32889,23584,213,latest
381255,25500,21300,27253,27873,26704,6777,955,latest
381282,25500,21300,27253,27873,26704,6777,955,latest
381325,25500,21300,27253,27873,26704,6777,955,latest
381352,NA,NA,NA,NA,NA,NA,NA,latest
381370,21900,19000,16938,20500,21189,6333,305,latest
381404,23700,22100,20526,22525,27995,7189,1158,latest
381459,NA,NA,NA,NA,NA,NA,NA,latest
381486,NA,NA,19543,18738,27666,NA,18,latest
381699,18800,16700,19285,17516,20992,5375,61,latest
381732,22800,18800,24385,25333,24693,7313,46,latest
382258,NA,NA,37585,35994,42133,NA,NA,latest
382416,NA,NA,NA,NA,NA,NA,24,latest
382461,NA,NA,19170,16113,26013,3500,43,latest
382780,NA,16600,18897,22625,20697,8925,182,latest
382911,31800,26100,28133,30744,34648,7125,360,latest
382957,NA,18000,22982,26144,27538,9262,1381,latest
383020,NA,NA,NA,NA,NA,NA,10,latest
383084,27900,27300,35260,32100,33271,NA,NA,latest
383163,NA,NA,14892,15201,13503,5909,172,latest
383190,27800,23500,26775,28794,30782,7813,173,latest
383279,NA,NA,20982,19523,23643,5825,66,latest
383297,21400,17100,19221,24878,NA,5500,93,latest
383312,NA,NA,30797,32215,26567,NA,NA,latest
383330,NA,NA,31766,31311,36065,12773,88,latest
383367,26800,27800,34090,33351,36815,9500,110,latest
383464,NA,NA,20770,19278,18155,NA,NA,latest
383525,28200,NA,33440,40529,37358,NA,NA,latest
383765,22400,18300,18448,21734,21334,6222,1280,latest
383996,30600,26000,29131,30503,32816,10752,910,latest
384236,25500,19900,25797,26673,27011,9500,11363,latest
384245,25500,19900,25797,26673,27011,9500,11363,latest
384254,NA,NA,14352,NA,NA,21500,49,latest
384306,NA,NA,NA,NA,NA,NA,NA,latest
384333,35200,27300,33768,35885,38000,5250,951,latest
384342,29100,24400,27631,32742,32866,4856,396,latest
384412,NA,26300,27690,29312,37610,NA,NA,latest
384421,NA,NA,NA,NA,NA,NA,NA,latest
385132,NA,NA,15065,17046,18121,6333,240,latest
385415,NA,NA,NA,NA,NA,NA,NA,latest
385503,22100,19400,23992,25093,27443,7640,486,latest
385619,37100,32900,32408,32943,33464,14750,680,latest
386153,19800,21700,23966,23257,21632,NA,NA,latest
386472,35000,24500,28939,28595,30257,10662,6447,latest
387925,25900,20400,22063,23153,24086,6500,269,latest
388520,39300,NA,24408,31482,36633,14622,130,latest
388663,NA,NA,20898,21313,19268,NA,NA,latest
389860,32200,26400,33727,32744,35144,7600,163,latest
390905,NA,NA,33291,34821,34587,5723,103,latest
391005,NA,NA,16808,17978,20050,NA,161,latest
391759,NA,NA,14528,16315,15607,NA,NA,latest
392257,28200,23500,26535,27790,29507,9499,5275,latest
392354,NA,NA,NA,NA,NA,NA,NA,latest
392415,34700,23600,26946,27626,30069,6334,2274,latest
393524,NA,NA,17017,16380,11101,NA,NA,latest
393649,NA,21100,25591,26157,34407,9445,4171,latest
393861,NA,NA,14988,10020,12587,NA,NA,latest
395362,30900,26600,27025,29557,34726,9875,106,latest
395690,23000,19100,20738,22527,23531,NA,NA,latest
397942,23900,20100,22448,22904,26620,9445,2991,latest
399212,NA,30800,34502,37954,40994,4750,171,latest
399869,32400,27000,54753,46134,37758,10761,412,latest
399911,NA,NA,39099,38371,35079,18904,20,latest
400080,29300,24300,33457,33690,30615,7600,982,latest
400187,NA,NA,11138,12345,12006,NA,NA,latest
400558,NA,NA,NA,NA,NA,NA,NA,latest
401223,NA,NA,NA,NA,NA,NA,NA,latest
401250,NA,NA,NA,NA,NA,NA,NA,latest
401764,NA,NA,18917,NA,NA,7917,258,latest
402563,20300,21100,25799,26915,23225,6200,343,latest
402800,18100,16800,15408,16671,19078,5432,157,latest
403469,26900,26400,NA,NA,NA,NA,NA,latest
403478,30600,21500,NA,NA,NA,NA,NA,latest
403487,28800,26000,NA,NA,NA,NA,NA,latest
404055,21900,19400,25931,24683,25423,9491,2451,latest
404222,NA,NA,NA,NA,NA,NA,NA,latest
404338,NA,NA,28455,23524,NA,35758,27,latest
404426,31200,26500,32220,32592,31802,6513,286,latest
404684,NA,NA,17049,16110,16921,NA,NA,latest
404718,NA,NA,14821,19032,20808,5442,124,latest
404912,27800,25400,32155,32394,32331,9500,7803,latest
404994,27700,21000,26086,26970,29698,9450,2496,latest
405012,NA,18800,21505,21084,24763,5400,35,latest
405058,NA,NA,NA,NA,NA,NA,NA,latest
405076,23900,20300,22548,22977,23872,7421,6710,latest
405854,NA,NA,NA,NA,NA,NA,NA,latest
405872,34500,30800,33945,35555,41504,8316,80,latest
406024,41900,37800,45905,51345,52364,16190,4375,latest
406033,41900,37800,45905,51345,52364,16190,4375,latest
406149,23400,NA,24927,22332,24320,7916,58,latest
406325,NA,NA,34441,38764,36663,9500,117,latest
406361,NA,NA,40409,39114,49229,NA,NA,latest
406422,NA,36000,37837,45180,45115,9500,55,latest
406486,20400,NA,NA,27864,19900,8233,48,latest
406547,29100,23800,29116,29995,30817,15834,651,latest
407090,25200,19400,22591,26313,26707,7734,414,latest
407142,NA,NA,17931,16559,17053,7050,51,latest
407151,NA,NA,14601,16955,12222,7585,38,latest
407179,21300,16700,19868,20094,21154,7667,1289,latest
407355,21200,19000,24238,23398,22398,6333,117,latest
407391,29400,17700,20155,18609,20976,4438,50,latest
407407,24000,20400,24102,22496,20647,3833,55,latest
407425,32500,21200,NA,23637,15617,4754,37,latest
407434,21100,21700,20290,NA,23776,7078,39,latest
407461,27100,26400,33300,36165,36042,5752,61,latest
407470,NA,NA,16187,21062,28829,6066,228,latest
407489,NA,NA,27910,NA,NA,NA,26,latest
407513,NA,31500,35538,34729,37555,5500,107,latest
407522,NA,NA,29160,23385,19122,NA,NA,latest
407568,NA,NA,14705,18558,13642,5877,121,latest
407577,31900,25600,34576,33953,33710,5500,45,latest
407595,29600,21700,32025,33738,31073,9905,49,latest
407610,NA,NA,NA,NA,NA,NA,NA,latest
407629,NA,NA,NA,NA,NA,NA,NA,latest
407683,18300,17900,16689,18470,18460,6163,534,latest
407708,27200,23300,25453,27061,28085,6478,162,latest
407735,21400,18000,18974,20704,21667,6333,1107,latest
407832,NA,NA,42507,33522,43444,5500,53,latest
408066,NA,NA,22557,28000,18060,9500,141,latest
408163,NA,NA,19745,21471,14649,13000,31,latest
408385,23900,20300,22548,22977,23872,7421,6710,latest
408729,NA,NA,22424,21991,24433,9079,173,latest
408844,26100,22800,28073,28656,27730,16512,2580,latest
408862,17700,16600,20601,17432,19560,9500,230,latest
409032,NA,NA,14793,15433,14683,NA,NA,latest
409120,26400,22200,28849,31045,26399,9489,73,latest
409193,24300,20400,21965,20304,21679,NA,NA,latest
409254,NA,NA,NA,NA,NA,NA,NA,latest
409315,35600,27800,27598,31756,35375,NA,NA,latest
409537,NA,NA,32200,43369,NA,NA,NA,latest
409591,NA,NA,28287,28259,31193,NA,14,latest
409616,51500,41600,51319,48900,54732,14066,351,latest
409698,47500,34800,46778,49598,53568,11000,1075,latest
410797,29700,24800,27264,30325,32628,9500,661,latest
410964,NA,NA,NA,NA,NA,NA,20,latest
411684,61800,41000,52991,58914,59032,10876,166,latest
411754,NA,NA,60791,NA,NA,NA,18,latest
412173,34900,29100,30659,36839,38774,14771,327,latest
412535,NA,NA,NA,NA,NA,NA,NA,latest
412544,NA,NA,28235,NA,NA,6333,74,latest
412599,26500,22200,22897,26113,27067,9500,6102,latest
413176,NA,NA,35271,36280,34601,NA,NA,latest
413413,44900,28600,27422,27401,34990,8151,6803,latest
413617,21000,17700,21665,23321,21303,NA,NA,latest
413626,NA,NA,17021,21603,18381,NA,NA,latest
413680,46700,37300,57346,51459,56414,20000,381,latest
413778,22100,22700,25443,30086,29074,11900,895,latest
413820,NA,NA,NA,19793,16182,NA,NA,latest
413893,25500,19900,25797,26673,27011,9500,11363,latest
413945,NA,NA,23009,30106,21183,9159,52,latest
413972,NA,21400,23599,19116,25829,5500,47,latest
414063,NA,NA,NA,20720,23333,5500,46,latest
414124,28500,23200,41968,43840,27190,9500,322,latest
414461,23800,19000,22555,23194,23675,2700,495,latest
414489,NA,NA,22180,18419,28585,4959,65,latest
414540,26800,22900,21394,23802,26659,8028,191,latest
414595,NA,NA,20238,22195,37109,9500,297,latest
414869,NA,NA,24053,20203,15323,6333,507,latest
414878,35700,32100,36998,40602,39224,14250,265,latest
414911,29700,22600,25720,31436,30671,5671,383,latest
414939,28600,28500,32401,38432,36736,9354,916,latest
414966,NA,NA,NA,NA,NA,NA,NA,latest
415039,21300,19400,17635,20291,22667,6333,1187,latest
415057,NA,35500,42018,41903,51915,9500,36,latest
415987,30200,21400,27285,29803,31857,9500,1223,latest
416458,33300,25600,30992,35569,33633,15188,193,latest
416801,NA,61100,75823,75234,89502,12500,82,latest
417008,NA,NA,12656,15606,NA,9833,115,latest
417053,NA,NA,NA,NA,NA,NA,NA,latest
417062,NA,NA,18439,23196,20512,NA,NA,latest
417105,NA,NA,29798,23806,32749,NA,NA,latest
417123,NA,NA,31237,31979,35282,3500,22,latest
417248,NA,NA,NA,NA,NA,NA,NA,latest
417275,NA,NA,NA,NA,NA,NA,NA,latest
417327,23100,22700,26579,30027,28005,10198,180,latest
417442,NA,NA,47904,40806,45783,10942,105,latest
417503,21100,20900,23988,20147,24762,7917,178,latest
417600,NA,NA,27271,32334,NA,NA,NA,latest
417628,NA,NA,37823,31724,38188,NA,14,latest
417637,NA,NA,35080,28930,30021,NA,33,latest
417646,NA,NA,34728,23650,36765,NA,28,latest
417655,NA,NA,34288,NA,37615,NA,NA,latest
417682,NA,NA,NA,38107,36869,NA,29,latest
417716,NA,NA,48620,54867,52956,14750,130,latest
417725,NA,NA,18621,21540,19652,NA,NA,latest
417734,NA,NA,50299,53010,56139,9542,60,latest
417752,NA,NA,NA,NA,30992,NA,NA,latest
417831,NA,NA,27773,33378,29283,NA,NA,latest
417840,24300,21500,28406,27111,30210,16458,979,latest
417868,NA,NA,NA,NA,NA,NA,17,latest
417886,NA,NA,39633,40136,40086,5125,24,latest
417910,53400,44300,49719,59165,62986,9500,149,latest
417983,NA,NA,28430,34707,30656,NA,NA,latest
417992,NA,NA,NA,NA,37787,11880,32,latest
418001,31500,31800,38311,NA,33425,12119,112,latest
418010,NA,NA,NA,48046,NA,9500,42,latest
418029,31500,29600,NA,38471,38549,13000,41,latest
418038,37300,29000,39286,34359,48497,9500,109,latest
418056,36100,29500,43358,54656,31797,NA,NA,latest
418065,43200,39800,49318,51406,56283,9500,127,latest
418083,NA,NA,54522,47868,57741,7279,44,latest
418126,29000,23400,22359,31433,34805,14500,141,latest
418171,NA,NA,NA,NA,NA,NA,NA,latest
418199,NA,NA,34004,25053,38428,NA,NA,latest
418205,NA,NA,30031,27935,32360,7389,95,latest
418223,NA,NA,45298,45348,44699,9500,146,latest
418250,NA,NA,NA,41988,30050,NA,NA,latest
418269,29900,NA,20812,28955,23093,9500,450,latest
418278,NA,NA,32127,27452,28003,6826,20,latest
418296,26300,22200,29794,28078,26648,NA,NA,latest
418302,NA,NA,24664,20484,32678,NA,NA,latest
418320,NA,NA,NA,30953,37175,NA,NA,latest
418348,NA,NA,28861,48006,NA,NA,NA,latest
418357,NA,NA,25958,26410,25902,NA,NA,latest
418409,NA,NA,38339,41317,41130,9500,132,latest
418427,NA,NA,46598,51021,50217,18075,91,latest
418445,NA,NA,28673,33044,39059,NA,13,latest
418454,42400,32400,36097,43022,42511,8455,86,latest
418481,NA,NA,40322,42015,39074,NA,23,latest
418515,NA,NA,43521,38194,49703,13130,107,latest
418524,NA,NA,36510,34159,31668,10204,59,latest
418533,38800,28500,38646,37741,40717,12638,204,latest
418542,NA,NA,44255,47634,39245,9205,105,latest
418560,NA,NA,32144,30695,NA,8296,64,latest
418588,NA,NA,34799,36876,41179,NA,23,latest
418612,NA,NA,NA,45548,NA,NA,NA,latest
418658,34700,23600,26946,27626,30069,6334,2274,latest
418764,NA,NA,14580,14956,16920,NA,NA,latest
418773,19300,15400,15924,16394,16250,NA,NA,latest
418782,24000,18200,21890,22713,22519,2600,383,latest
418889,NA,NA,50015,41239,38763,NA,NA,latest
418913,NA,NA,15993,16940,21756,NA,NA,latest
418968,NA,NA,NA,20121,21958,4725,453,latest
419031,NA,NA,NA,45218,39105,NA,NA,latest
419095,NA,NA,NA,NA,NA,NA,NA,latest
419183,29700,27800,35780,38163,41177,4783,51,latest
419217,NA,NA,NA,43726,66782,NA,NA,latest
419226,NA,NA,27185,30289,25963,NA,NA,latest
419235,NA,NA,16795,21340,18819,6333,180,latest
419244,NA,22000,22250,27458,21911,9168,165,latest
419253,30000,27600,28681,33141,38585,9500,333,latest
419280,NA,NA,NA,NA,NA,NA,17,latest
419332,NA,NA,NA,NA,NA,NA,NA,latest
419341,NA,NA,20009,25200,25659,NA,28,latest
419420,NA,NA,NA,NA,28646,NA,NA,latest
419484,NA,NA,40201,33552,37806,NA,17,latest
419633,NA,NA,18954,17079,21108,6078,185,latest
419703,24000,18200,21890,22713,22519,2600,383,latest
419712,24000,18200,21890,22713,22519,2600,383,latest
419721,24000,18200,21890,22713,22519,2600,383,latest
420024,22900,16600,21682,21068,21850,10040,1210,latest
420042,39900,24300,26774,28059,31287,15000,53841,latest
420130,24300,21500,28406,27111,30210,16458,979,latest
420246,NA,NA,NA,NA,NA,NA,NA,latest
420255,NA,NA,23112,21780,24586,NA,NA,latest
420325,NA,NA,NA,NA,NA,NA,NA,latest
420343,32100,25900,38167,37329,38688,9832,5199,latest
420370,NA,20400,22679,24514,26436,7234,409,latest
420398,36200,29500,32240,36129,40609,6530,599,latest
420431,23600,19100,25164,25729,26102,5400,71,latest
420440,28800,23100,31606,32395,34675,5500,174,latest
420468,43800,38000,47780,NA,45275,9500,107,latest
420538,NA,NA,26241,25567,30857,10623,250,latest
420556,NA,NA,30716,36048,NA,9500,85,latest
420705,NA,NA,NA,NA,NA,NA,NA,latest
420723,NA,NA,27415,NA,NA,6917,36,latest
420981,NA,NA,19324,23192,20704,NA,NA,latest
421513,23900,20600,23751,24384,25713,8609,1559,latest
421610,NA,NA,20625,NA,NA,7035,22,latest
421665,NA,NA,NA,NA,NA,NA,NA,latest
421708,25200,21700,28843,29456,27818,9500,1971,latest
421717,NA,NA,38665,27835,35224,NA,NA,latest
421771,NA,NA,20789,16834,22466,6333,83,latest
421832,30500,21200,25439,24028,31546,9667,134,latest
421841,NA,25800,25147,16924,25956,12000,113,latest
421878,32100,20600,30689,29405,25680,18750,359,latest
421896,NA,NA,18563,17161,19727,NA,NA,latest
422020,30500,25900,30191,31041,33363,10118,6540,latest
422695,41700,NA,46330,54686,50187,20000,133,latest
422835,NA,NA,24508,24591,NA,9500,579,latest
423120,NA,NA,20202,20330,20146,NA,NA,latest
423397,NA,NA,NA,23213,23016,NA,NA,latest
423412,NA,NA,14355,22631,NA,NA,NA,latest
423643,144100,NA,NA,NA,NA,NA,NA,latest
423652,NA,NA,NA,NA,NA,NA,NA,latest
425250,23400,NA,20127,25424,17429,8315,134,latest
425986,22400,19700,25011,31359,26195,12000,2068,latest
426314,64400,48000,61775,67018,76693,15000,2108,latest
427308,NA,NA,26502,24976,20396,NA,NA,latest
427335,NA,NA,NA,26267,NA,NA,35,latest
427894,25500,21300,27253,27873,26704,6777,955,latest
427973,35800,28500,34999,36042,36895,19625,140,latest
427982,22900,16600,21682,21068,21850,10040,1210,latest
427991,33800,NA,30780,32766,41356,NA,NA,latest
428000,85700,65500,71813,85444,78433,19667,86,latest
428019,NA,NA,41925,32127,32235,NA,NA,latest
428055,NA,NA,15996,18462,19193,NA,NA,latest
428125,NA,NA,18969,16629,NA,NA,NA,latest
428170,28000,25900,32438,36025,33602,12009,854,latest
428259,40900,31100,39150,40677,43172,12975,968,latest
428392,27400,20700,26171,28639,28410,9743,496,latest
429012,NA,NA,NA,NA,NA,4021,35,latest
429085,NA,NA,NA,NA,NA,NA,NA,latest
429094,NA,NA,NA,NA,NA,NA,NA,latest
429128,NA,NA,23769,24116,24210,NA,NA,latest
430184,39500,26600,27274,29257,34830,12667,36564,latest
430227,24400,16600,19989,21257,21689,7955,1036,latest
430245,23900,20300,22548,22977,23872,7421,6710,latest
430306,NA,NA,NA,27000,NA,NA,24,latest
430403,24300,21500,28406,27111,30210,16458,979,latest
430564,NA,NA,NA,NA,NA,NA,NA,latest
430582,21700,17400,21232,19792,19669,8805,540,latest
430670,NA,NA,NA,NA,NA,NA,NA,latest
430704,NA,NA,NA,NA,NA,NA,NA,latest
430795,NA,NA,27291,32447,23262,NA,NA,latest
430883,NA,NA,38074,40850,NA,6499,33,latest
430908,NA,NA,34893,36320,35323,NA,24,latest
430935,NA,18900,17704,22494,24435,NA,NA,latest
430971,42300,40300,47940,40940,58970,16500,53,latest
431017,NA,NA,26030,23455,NA,NA,NA,latest
431071,27400,18000,NA,27213,18128,9500,36,latest
431105,36900,NA,41903,44200,53756,5500,48,latest
431123,24700,18900,23564,25194,24027,NA,NA,latest
431141,27600,21100,28120,28526,29422,9500,1180,latest
431169,NA,NA,22230,29584,29941,NA,NA,latest
431187,NA,NA,NA,NA,NA,NA,NA,latest
431196,NA,31100,39508,37298,39992,12554,103,latest
431266,NA,NA,NA,53156,NA,NA,NA,latest
431275,NA,NA,NA,32769,23592,6875,58,latest
431284,NA,NA,17048,16540,18185,NA,NA,latest
431558,NA,NA,31322,32045,35124,NA,NA,latest
431600,NA,NA,60115,58740,75802,12321,74,latest
431716,37900,34000,32504,35537,35106,7250,66,latest
431983,NA,NA,NA,NA,NA,NA,NA,latest
432117,NA,NA,17548,17604,28132,5825,278,latest
432269,25500,21300,27253,27873,26704,6777,955,latest
432348,NA,NA,NA,NA,NA,NA,NA,latest
432384,34800,25400,36008,34377,33317,14874,1549,latest
432524,NA,NA,20765,22886,32904,12000,35,latest
433004,NA,NA,97792,64710,66664,37467,100,latest
433013,28400,31500,39394,38551,42320,19900,200,latest
433040,NA,NA,NA,NA,NA,NA,23,latest
433068,NA,NA,29814,28331,28800,NA,NA,latest
433101,27000,23600,27536,26082,29472,9104,3868,latest
433138,25100,25800,34236,37167,34912,6539,79,latest
433174,45800,NA,60355,59296,63679,9500,178,latest
433387,36300,34300,45109,41883,44300,7219,24158,latest
433420,32300,22600,31220,30594,31560,12415,48,latest
433536,35000,24500,28939,28595,30257,10662,6447,latest
433660,44300,35900,42099,46690,51625,11025,1370,latest
434016,NA,NA,23312,16916,NA,NA,NA,latest
434061,NA,26500,26907,26517,28907,8000,2375,latest
434140,27800,25400,32155,32394,32331,9500,7803,latest
434159,27000,23600,27536,26082,29472,9104,3868,latest
434274,NA,NA,16452,21679,19126,9500,133,latest
434283,NA,NA,15789,16922,17431,NA,NA,latest
434308,30300,22300,NA,24802,28381,7726,331,latest
434344,NA,NA,NA,NA,NA,9074,176,latest
434362,NA,NA,NA,42913,35874,9500,27,latest
434432,NA,NA,24164,NA,NA,NA,21,latest
434441,NA,NA,NA,NA,NA,NA,NA,latest
434469,27000,NA,24137,23219,25675,NA,NA,latest
434496,NA,NA,15031,16080,19505,6333,59,latest
434539,29100,23800,29116,29995,30817,15834,651,latest
434584,NA,NA,29995,29058,NA,NA,NA,latest
434672,35800,27500,30397,35185,37225,9500,3017,latest
434751,NA,NA,NA,16090,16207,NA,NA,latest
